STATE,FY_CLIPPED,STATE_YEAR_COAL_PRICE_MMBTU,STATE_YEAR_ELECTRICITY_PRICE_MMBTU,STATE_YEAR_NATURAL_GAS_PRICE_MMBTU,STATE_YEAR_PETROLEUM_PRICE_MMBTU,STATE_YEAR_TOTAL_PRICE_MMBTU,STATE_YEAR_ELEC_GAS_RATIO,CURRENT_PRICE_YEAR,CURRENT_COAL_PRICE_MMBTU,CURRENT_ELECTRICITY_PRICE_MMBTU,CURRENT_NATURAL_GAS_PRICE_MMBTU,CURRENT_PETROLEUM_PRICE_MMBTU,CURRENT_TOTAL_PRICE_MMBTU,CURRENT_ELEC_GAS_RATIO
CT,2017,0.0,38.4,6.3,15.74,15.85,6.095238095238095,2024,0.0,50.18,6.61,21.58,,7.591527987897125
CT,2018,0.0,40.36,6.36,19.16,17.3,6.345911949685534,2024,0.0,50.18,6.61,21.58,,7.591527987897125
CT,2019,0.0,39.38,6.62,18.75,16.89,5.948640483383686,2024,0.0,50.18,6.61,21.58,,7.591527987897125
CT,2020,0.0,38.31,6.07,16.19,15.56,6.311367380560132,2024,0.0,50.18,6.61,21.58,,7.591527987897125
CT,2021,0.0,28.24,7.42,21.16,15.54,3.805929919137466,2024,0.0,50.18,6.61,21.58,,7.591527987897125
CT,2022,0.0,44.17,10.08,26.02,22.2,4.381944444444445,2024,0.0,50.18,6.61,21.58,,7.591527987897125
CT,2023,0.0,45.99,8.43,23.23,20.68,5.455516014234876,2024,0.0,50.18,6.61,21.58,,7.591527987897125
CT,2024,0.0,50.18,6.61,21.58,,7.591527987897125,2024,0.0,50.18,6.61,21.58,,7.591527987897125
DC,1970,0.11,3.8,0.67,0.66,1.19,5.671641791044776,2024,0.0,31.67,0.0,18.11,,inf
DC,1971,0.47,4.16,0.71,0.89,1.59,5.859154929577465,2024,0.0,31.67,0.0,18.11,,inf
DC,1972,0.23,4.41,0.74,0.88,1.74,5.95945945945946,2024,0.0,31.67,0.0,18.11,,inf
DC,1973,0.33,4.77,0.77,1.06,2.08,6.194805194805194,2024,0.0,31.67,0.0,18.11,,inf
DC,1974,1.05,7.44,1.17,2.29,4.08,6.3589743589743595,2024,0.0,31.67,0.0,18.11,,inf
DC,1975,1.25,8.42,1.36,2.08,4.29,6.191176470588235,2024,0.0,31.67,0.0,18.11,,inf
DC,1976,1.1,7.91,1.6,2.54,4.73,4.94375,2024,0.0,31.67,0.0,18.11,,inf
DC,1977,1.16,8.57,2.16,2.89,5.42,3.9675925925925926,2024,0.0,31.67,0.0,18.11,,inf
DC,1978,1.31,10.07,2.59,3.22,7.02,3.8880308880308885,2024,0.0,31.67,0.0,18.11,,inf
DC,1979,1.32,9.95,2.16,3.83,7.04,4.606481481481481,2024,0.0,31.67,0.0,18.11,,inf
DC,1980,1.2,11.65,2.45,7.6,10.2,4.755102040816326,2024,0.0,31.67,0.0,18.11,,inf
DC,1981,1.39,12.97,2.97,6.38,11.35,4.367003367003367,2024,0.0,31.67,0.0,18.11,,inf
DC,1982,0.0,17.25,0.0,7.08,16.06,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1983,0.0,17.7,0.0,6.76,17.33,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1984,0.0,17.02,0.0,7.21,16.54,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1985,0.0,17.86,0.0,8.56,17.08,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1986,0.0,17.34,0.0,6.14,16.1,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1987,0.0,16.37,0.0,6.97,15.64,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1988,0.0,15.55,0.0,7.23,15.04,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1989,0.0,15.0,0.0,8.14,14.58,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1990,0.0,15.14,0.0,8.78,14.7,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1991,0.0,15.93,0.0,8.8,15.58,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1992,0.0,16.64,0.0,8.44,16.18,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1993,0.0,17.33,0.0,7.6,16.85,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1994,0.0,13.58,0.0,8.52,11.43,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1995,0.0,12.78,0.0,8.29,11.08,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1996,0.0,12.77,0.0,8.49,11.19,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1997,0.0,12.97,0.0,8.35,10.95,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1998,0.0,12.85,0.0,7.27,10.9,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,1999,0.0,13.45,0.0,5.88,9.12,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2000,0.0,13.89,0.0,8.8,11.96,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2001,0.0,14.09,0.0,10.11,11.97,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2002,0.0,14.52,0.0,8.86,11.47,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2003,0.0,16.32,0.0,10.68,12.74,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2004,0.0,13.88,0.0,13.04,13.42,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2005,0.0,41.41,0.0,16.45,28.28,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2006,0.0,51.09,0.0,19.17,33.67,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2007,0.0,27.32,0.0,18.77,23.6,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2008,0.0,31.22,0.0,24.06,28.03,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2009,0.0,24.56,0.0,11.93,13.83,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2010,0.0,22.69,0.0,14.14,15.36,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2011,0.0,20.19,0.0,17.37,17.78,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2012,0.0,16.0,0.0,18.19,17.89,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2013,0.0,16.23,0.0,17.16,17.03,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2014,0.0,24.65,0.0,17.6,18.67,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2015,0.0,25.75,0.0,14.71,16.44,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2016,0.0,25.8,0.0,10.97,13.17,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2017,0.0,24.12,0.0,12.14,13.82,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2018,0.0,24.31,0.0,15.26,16.67,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2019,0.0,24.1,0.0,15.07,16.58,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2020,0.0,23.41,0.0,13.26,15.03,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2021,0.0,23.05,0.0,15.1,16.57,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2022,0.0,22.68,0.0,20.77,21.05,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2023,0.0,31.81,0.0,19.2,21.5,inf,2024,0.0,31.67,0.0,18.11,,inf
DC,2024,0.0,31.67,0.0,18.11,,inf,2024,0.0,31.67,0.0,18.11,,inf
DE,1970,0.28,3.1,0.57,0.71,1.04,5.438596491228071,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1971,0.46,3.79,0.62,0.83,1.23,6.112903225806452,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1972,0.4,4.67,0.74,0.85,1.43,6.3108108108108105,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1973,0.43,5.37,0.8,0.93,1.55,6.7124999999999995,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1974,0.93,8.15,0.99,1.97,2.85,8.232323232323234,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1975,1.2,9.25,1.37,2.4,3.29,6.751824817518248,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1976,1.02,9.06,1.44,2.53,3.41,6.291666666666667,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1977,1.34,10.03,2.42,2.87,3.98,4.144628099173554,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1978,1.19,10.59,2.44,3.37,4.29,4.340163934426229,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1979,1.25,11.6,1.95,3.78,4.54,5.948717948717949,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1980,1.2,15.28,2.72,5.17,5.75,5.617647058823529,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1981,1.39,16.49,3.54,6.17,6.69,4.65819209039548,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1982,1.37,17.72,4.43,5.53,6.96,4.0,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1983,1.34,15.16,4.22,5.73,6.47,3.592417061611375,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1984,1.3,15.42,4.24,5.93,6.35,3.6367924528301883,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1985,1.33,16.15,4.38,6.0,6.64,3.687214611872146,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1986,1.33,13.8,3.41,4.92,5.65,4.0469208211143695,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1987,1.3,13.27,3.27,4.63,5.41,4.058103975535168,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1988,1.33,14.17,3.16,4.25,5.63,4.484177215189873,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1989,1.28,12.89,3.38,4.48,5.75,3.813609467455622,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1990,1.15,13.23,3.41,3.42,5.15,3.8797653958944283,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1991,1.34,13.85,3.07,5.59,6.24,4.511400651465798,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1992,1.3,13.8,3.13,2.97,5.12,4.4089456869009584,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1993,1.27,14.32,3.28,2.84,5.11,4.365853658536586,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1994,1.27,13.55,3.31,3.01,5.0,4.093655589123867,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1995,1.26,13.82,2.84,3.06,5.02,4.866197183098592,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1996,1.29,13.72,4.17,3.8,5.75,3.2901678657074345,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1997,1.29,14.13,4.25,3.27,5.95,3.324705882352941,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1998,1.29,13.63,3.89,3.44,5.85,3.5038560411311055,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,1999,1.27,13.86,3.81,3.56,5.68,3.637795275590551,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,2000,1.26,10.93,4.83,5.71,6.05,2.2629399585921326,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,2001,1.42,14.09,6.63,5.64,7.75,2.125188536953243,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,2002,1.58,14.23,5.94,5.05,7.57,2.3956228956228953,2024,0.0,24.88,10.47,20.73,,2.376313276026743
DE,2003,1.52,15.08,6.14,6.09,8.64,2.456026058631922,2024,0.0,24.88,10.47,20.73,,2.376313276026743
