ARC,ARC_2DIGIT,n_recs,energy_frac_q75,energy_frac_q90,value_frac_q75,value_frac_q90,energy_p25,energy_median,energy_p75,current_value_median,benchmark_dollar_median,payback_median,impl_rate_hist
2.1212,2.1,83,0.05174873333931118,0.08692388011530901,0.03525637918543021,0.066044284378461,570.1,1610.0,3471.9874760000002,10060.68,8594.0,0.94864506627393,0.39759036144578314
2.1213,2.1,356,0.019907874642419894,0.05353274354602641,0.020523032912034625,0.05019404010356547,144.0,360.701226,1288.375,2414.92,1612.0,0.79312088922767,0.25280898876404495
2.1221,2.1,238,0.07970411337543802,0.15322227824542722,0.06152493603395543,0.11634352250832374,556.625,1767.0,4360.5,12320.545,10179.5,1.455,0.2605042016806723
2.1222,2.1,177,0.020501975709296322,0.03152444352654973,0.0174282727378325,0.03224850970655457,169.0,502.0,1234.0,3020.16,2117.0,0.9191701676196651,0.3050847457627119
2.1223,2.1,76,0.13996881791287907,0.22414239676361775,0.10064060412625715,0.24341010851347658,845.25,2338.8,6706.0,23044.059999999998,17062.0,1.5898251192369,0.2894736842105263
2.1224,2.1,313,0.1337158327349049,0.2918230447960868,0.10259123537144263,0.2593471220300229,835.0,2330.0,6191.0,18077.399999999998,17262.0,1.7850000000000001,0.31309904153354634
2.1231,2.1,94,0.04507255613065768,0.11961261011759627,0.031603660463423285,0.09042486871010975,340.25,866.5,2427.5,6613.3099999999995,4543.5,0.20578491109511,0.7021276595744681
2.1232,2.1,111,0.032554396080668443,0.09329339243451601,0.036615517995305796,0.09476576871725102,216.0,640.0,2508.0,5458.96,3649.0,0.589136253041365,0.6486486486486487
2.1233,2.1,2700,0.0322097239305416,0.06580184474816803,0.024380214347539897,0.05620017949774275,212.75,571.0,1574.25,3600.3450000000003,2713.5,0.39362043137703,0.6596296296296297
2.1241,2.1,83,0.01827446035347817,0.024563226600126428,0.010605572313685762,0.02053161787391955,185.5,605.0,1213.0,4253.9,4657.0,0.95913043478261,0.37349397590361444
2.1242,2.1,32,0.01688295502274975,0.029443113307569692,0.009264812207353909,0.01563430349955357,89.3,222.5,1200.25,1711.76,1712.0,1.3616905988863501,0.5625
2.1243,2.1,201,0.021409156807908766,0.05060578703154599,0.017482445778784002,0.040861397173554456,548.0,1222.0,2344.0,7310.660000000001,7043.0,1.0748157709916,0.3034825870646766
2.1311,2.1,1566,0.062399294093507716,0.16843708586457357,0.14127940239539616,0.34804165770962225,83.00031200000001,308.00124000000005,1276.999004,9318.81231298,5716.5,1.4360938247966,0.256066411238825
2.1321,2.1,251,0.17991018631026284,0.45660439773376194,0.1492122528138209,0.5133465871438039,264.795,940.0,3632.0,13749.12,14776.0,1.12,0.21912350597609562
2.1331,2.1,108,0.46651956515975557,1.0156295491892122,0.4228841461192883,0.9778922133668598,929.250288,4079.0,20085.0,46002.0,26220.42,1.2833453960595,0.3425925925925926
2.1332,2.1,77,0.3410291659171721,1.8311956039696862,0.4773496046039829,2.3880859062720345,517.0,1213.0,4924.0,27420.729072000002,8130.0,2.0349577647823,0.2857142857142857
2.1333,2.1,15,0.5343760082801743,0.6942191555523368,0.4936852051823353,0.699742924041168,2458.980086,19764.0,32501.5,104184.90000000001,27915.0,0.48502798507463,0.3333333333333333
2.1336,2.1,60,0.28792893775502226,0.5229627627342804,0.2286255079470609,0.6222524283791979,1099.731448,7000.949956,22395.561607,90687.48999999999,100562.0,1.1708587814687998,0.3
2.1392,2.1,16,0.05426138845873846,0.06461514134392017,0.033990285641448306,0.04246107713482139,703.0,1765.0,4844.5,14941.526656,13385.0,3.09016393442625,0.1875
2.2111,2.2,32,0.03416220014208639,0.1112764581383318,0.029156262098336286,0.0768878154303904,173.347681,381.25,1597.5,3470.575,1991.5,0.43067720685112,0.375
2.2113,2.2,409,0.05746209039489897,0.14407591753708687,0.04132521910314411,0.1255657986793859,624.0,1690.0,4581.7,13249.09,10200.0,0.20850749363328,0.7383863080684596
2.2114,2.2,11,0.019554218410986982,0.06161237197583737,0.03191997382038697,0.04595541507236732,173.5,608.0,2024.0,5000.8,3630.0,0.11386399578281,0.6363636363636364
2.2121,2.2,321,0.04154857410417207,0.08431304620981978,0.035162474818592804,0.07569008567673004,477.6,1488.0,4240.0,10849.630000000001,10480.0,0.81158196877842,0.48286604361370716
2.2122,2.2,311,0.009502817058493391,0.02388797686789803,0.007672375791119223,0.020029775538250118,45.0,102.0,255.0,727.65,454.0,0.645,0.5562700964630225
